artist_address,tokens,editions,primary_sales,secondary_sales,primary_revenue_xtz,secondary_revenue_xtz,address
tz1iG7fvskF3V1DcajJJKMYeakJGdBhRvjQ5,5.0,50.0,12.0,1.0,29.980000000000004,20.0,tz1iG7fvskF3V1DcajJJKMYeakJGdBhRvjQ5
tz1TLqvdvRifk3brkur3SJSRdJkLwyQSXQQ9,5.0,50.0,3.0,0.0,4.0,0.0,tz1TLqvdvRifk3brkur3SJSRdJkLwyQSXQQ9
tz1R9QeDhFDk7svBxEAnJiXpL3P3wHJ6Ugvc,5.0,50.0,0.0,0.0,0.0,0.0,tz1R9QeDhFDk7svBxEAnJiXpL3P3wHJ6Ugvc
tz1Vk3VChkRSB2YDzfeXcEKpxXfdovJFKHGa,5.0,50.0,8.0,0.0,30.0,0.0,tz1Vk3VChkRSB2YDzfeXcEKpxXfdovJFKHGa
tz1REJrRcgvKfroLW4KM9RG6qsstR8CknEkZ,5.0,50.0,1.0,0.0,1.5,0.0,tz1REJrRcgvKfroLW4KM9RG6qsstR8CknEkZ
tz1Urgbvu2a31TGH8uVnSKcyA17XSiervxnR,5.0,50.0,1.0,0.0,4.0,0.0,tz1Urgbvu2a31TGH8uVnSKcyA17XSiervxnR
tz1gw8tz8TXmRTJmEs2EmntcbMxz8BuULM1u,5.0,50.0,0.0,0.0,0.0,0.0,tz1gw8tz8TXmRTJmEs2EmntcbMxz8BuULM1u
tz1eaJQwd1wZjAFirp9RwfGJ92ScfRQTsHn7,5.0,50.0,1.0,0.0,1.0,0.0,tz1eaJQwd1wZjAFirp9RwfGJ92ScfRQTsHn7
tz1WUfiGJNzYPmCy15sDNhb2ZdTaMdJcRFGM,5.0,50.0,1.0,0.0,2.0,0.0,tz1WUfiGJNzYPmCy15sDNhb2ZdTaMdJcRFGM
tz1Vce7d88peo4ynoVfFFMPUemUGFXiRUh1F,5.0,50.0,26.0,0.0,27.7,0.0,tz1Vce7d88peo4ynoVfFFMPUemUGFXiRUh1F
tz1VKYGVgSWwm7W2jGgwoBtfwDoyngAJWbbh,5.0,50.0,8.0,0.0,6.6,0.0,tz1VKYGVgSWwm7W2jGgwoBtfwDoyngAJWbbh
tz1P7drx8vvsRH9S3UfqNwjPhoMhBrUqeHkt,5.0,50.0,5.0,0.0,5.0,0.0,tz1P7drx8vvsRH9S3UfqNwjPhoMhBrUqeHkt
tz1gWdoQLEvkgCCEP65F22dFmqCfWJr6vdCG,5.0,50.0,1.0,0.0,2.0,0.0,tz1gWdoQLEvkgCCEP65F22dFmqCfWJr6vdCG
tz1NgGtd2F4dMPLZYw4iE5dBgiQwS9uA8qz9,5.0,50.0,12.0,0.0,12.0,0.0,tz1NgGtd2F4dMPLZYw4iE5dBgiQwS9uA8qz9
tz1SmgSukHrJR9JsqiMUibLXgsNCAFeXAehM,5.0,50.0,3.0,0.0,9.0,0.0,tz1SmgSukHrJR9JsqiMUibLXgsNCAFeXAehM
tz1LE8DJAjmuU645sdHbFdppcJ76bchnW5N7,5.0,50.0,0.0,0.0,0.0,0.0,tz1LE8DJAjmuU645sdHbFdppcJ76bchnW5N7
tz1cZNfKu2Mbp13WLqjRFeyvDLWdU2mAJGuR,5.0,50.0,0.0,0.0,0.0,0.0,tz1cZNfKu2Mbp13WLqjRFeyvDLWdU2mAJGuR
tz1QEd5padeNuw37pMUNm7uFjvicDycmVrni,5.0,50.0,0.0,0.0,0.0,0.0,tz1QEd5padeNuw37pMUNm7uFjvicDycmVrni
tz1RoZfQCgrcVBUXCQqJytd1RstqMr4yiJ83,5.0,50.0,5.0,0.0,6.0,0.0,tz1RoZfQCgrcVBUXCQqJytd1RstqMr4yiJ83
tz1KndVbFCFZd4tHcsJCjsBkyoLS4dDEiGB4,5.0,50.0,0.0,0.0,0.0,0.0,tz1KndVbFCFZd4tHcsJCjsBkyoLS4dDEiGB4
tz1b5NrvXsyeDDu4Nxi2hy1dMF7oWVaKj1H7,5.0,50.0,29.0,0.0,29.0,0.0,tz1b5NrvXsyeDDu4Nxi2hy1dMF7oWVaKj1H7
tz1W361CSfW1kgW3wCHEPVjpAoBdrkUMLqmZ,5.0,50.0,0.0,0.0,0.0,0.0,tz1W361CSfW1kgW3wCHEPVjpAoBdrkUMLqmZ
tz1UxcSKqSWDXyAF2KQjUTyNUjiCfK22cqHv,5.0,50.0,4.0,0.0,10.0,0.0,tz1UxcSKqSWDXyAF2KQjUTyNUjiCfK22cqHv
tz1fvrpxPxBYDZX7e9T9Axbs7ih35qB7N7S7,5.0,50.0,0.0,0.0,0.0,0.0,tz1fvrpxPxBYDZX7e9T9Axbs7ih35qB7N7S7
tz1NSQf4psQyhMR45hRT9hWjiND1jnKNjq48,5.0,50.0,5.0,0.0,9.0,0.0,tz1NSQf4psQyhMR45hRT9hWjiND1jnKNjq48
tz1g7uxnKHpn6jXWqbnu4TVPLP7atnDsr3Cr,5.0,50.0,0.0,0.0,0.0,0.0,tz1g7uxnKHpn6jXWqbnu4TVPLP7atnDsr3Cr
tz1fmGtrY5nSRBV7cg3xgRBVSEbiPtyWGG7v,5.0,50.0,36.0,0.0,36.0,0.0,tz1fmGtrY5nSRBV7cg3xgRBVSEbiPtyWGG7v
tz1WH8px1GvMiRy1f18BiBKjpfQYhACnYhwE,5.0,50.0,2.0,0.0,2.0,0.0,tz1WH8px1GvMiRy1f18BiBKjpfQYhACnYhwE
tz1fA2AUo4G5DRU2cEYEg5DrzzyBbhdC5s4o,5.0,50.0,1.0,0.0,1.0,0.0,tz1fA2AUo4G5DRU2cEYEg5DrzzyBbhdC5s4o
tz1cG97h8LxGmtanCPvRb9QfL7bmZD4DYgc9,5.0,50.0,3.0,0.0,15.0,0.0,tz1cG97h8LxGmtanCPvRb9QfL7bmZD4DYgc9
tz1iuePTPw53N3YVkVFSuVhfUThgtj6AK8Dp,5.0,50.0,4.0,0.0,1.0,0.0,tz1iuePTPw53N3YVkVFSuVhfUThgtj6AK8Dp
tz1RwyF5T1etconiY7d3kxp58Mxj2cQ2h78w,5.0,50.0,0.0,0.0,0.0,0.0,tz1RwyF5T1etconiY7d3kxp58Mxj2cQ2h78w
tz2U2sBcv7WeBbNMRhz13dchoGkvSqs7pGkK,5.0,50.0,0.0,0.0,0.0,0.0,tz2U2sBcv7WeBbNMRhz13dchoGkvSqs7pGkK
tz1S3Y92MHP5GrttzGMw3Luy5Pr9AqybwNQ2,5.0,50.0,0.0,0.0,0.0,0.0,tz1S3Y92MHP5GrttzGMw3Luy5Pr9AqybwNQ2
tz1PV9H7JanzoEt66NEJXRPQPTVTdyQtgoXQ,5.0,50.0,13.0,0.0,13.129999999999999,0.0,tz1PV9H7JanzoEt66NEJXRPQPTVTdyQtgoXQ
tz1hdYQj2BM6bdrL6kv22XtJKhepc66bFHGa,5.0,50.0,2.0,0.0,1.25,0.0,tz1hdYQj2BM6bdrL6kv22XtJKhepc66bFHGa
tz1YUfxQZ9FBpjNGMUBwujQXtdhkfQLZQchG,5.0,50.0,0.0,0.0,0.0,0.0,tz1YUfxQZ9FBpjNGMUBwujQXtdhkfQLZQchG
tz1emYyGcHncaKA4N3xNNBAA4euZrUdNCfZi,5.0,50.0,18.0,0.0,18.0,0.0,tz1emYyGcHncaKA4N3xNNBAA4euZrUdNCfZi
tz1dBu6D8J6i1kXz4jCxc3BkZH8S86RjhhR8,5.0,50.0,0.0,0.0,0.0,0.0,tz1dBu6D8J6i1kXz4jCxc3BkZH8S86RjhhR8
tz1di2ts6mWuHxQNBNtfLwECMJ3YPmyzrbbv,5.0,50.0,2.0,0.0,0.2,0.0,tz1di2ts6mWuHxQNBNtfLwECMJ3YPmyzrbbv
tz1bMz6Y6dtN9guuFvJjuKyFan9S6dUYxSR8,5.0,50.0,0.0,0.0,0.0,0.0,tz1bMz6Y6dtN9guuFvJjuKyFan9S6dUYxSR8
tz2J2hAc7LTF5sCJSTB9KE4m1mcvCnY5USnv,5.0,50.0,0.0,0.0,0.0,0.0,tz2J2hAc7LTF5sCJSTB9KE4m1mcvCnY5USnv
tz1XYgjDTrRdRG2GWKCiK9QLLWqrPqQJ8Dcm,5.0,50.0,1.0,0.0,2.4,0.0,tz1XYgjDTrRdRG2GWKCiK9QLLWqrPqQJ8Dcm
tz1bzpb25j46h4HLXWRGb5RGQnz3wnUxYtEp,5.0,50.0,0.0,0.0,0.0,0.0,tz1bzpb25j46h4HLXWRGb5RGQnz3wnUxYtEp
tz1UehBVPAice7SEX3P12AbPLY1V4dpyWhXp,5.0,50.0,1.0,0.0,0.5,0.0,tz1UehBVPAice7SEX3P12AbPLY1V4dpyWhXp
tz1WYhivBMqmBoseTJCnoNNPb4jNNNFSVeTm,5.0,50.0,0.0,0.0,0.0,0.0,tz1WYhivBMqmBoseTJCnoNNPb4jNNNFSVeTm
tz1VrGDeLvCxh24VD51o3qqFLenSMPaqHCXH,5.0,50.0,5.0,0.0,5.0,0.0,tz1VrGDeLvCxh24VD51o3qqFLenSMPaqHCXH
tz1LxU2oFpew4c1Sa18RXahsZxt5FuDwsRd6,5.0,50.0,0.0,0.0,0.0,0.0,tz1LxU2oFpew4c1Sa18RXahsZxt5FuDwsRd6
tz1PpVa2ZQyDchURjxKqhFuSu1eWt6RoR8wX,5.0,50.0,3.0,0.0,2.8,0.0,tz1PpVa2ZQyDchURjxKqhFuSu1eWt6RoR8wX
tz1dBqZdEF7LREkr3UMe21U1VNaTfXsFJ4Mi,4.0,50.0,38.0,1.0,173.0,8.88,tz1dBqZdEF7LREkr3UMe21U1VNaTfXsFJ4Mi
tz1ZWnZSW3917MwDs4HaFikPSpatFS1CCHa4,4.0,50.0,11.0,0.0,7.100000000000001,0.0,tz1ZWnZSW3917MwDs4HaFikPSpatFS1CCHa4
tz1Z1ea1zZFaGTbZ2VatpLD92gMa1jTaaKxu,4.0,50.0,0.0,0.0,0.0,0.0,tz1Z1ea1zZFaGTbZ2VatpLD92gMa1jTaaKxu
tz1PZ8njHbNb8mEsVTXdKabUwkVgQ8LoZWW9,4.0,50.0,26.0,0.0,16.599999999999998,0.0,tz1PZ8njHbNb8mEsVTXdKabUwkVgQ8LoZWW9
tz1ZjdLMY7BBwUsW58D4iZSus4ct6pQghYKg,4.0,50.0,20.0,2.0,4.6000000000000005,3.0,tz1ZjdLMY7BBwUsW58D4iZSus4ct6pQghYKg
tz1XJz1CNVDTRjAtGWBd7wCyp4BYd88kDinw,4.0,50.0,9.0,0.0,29.0,0.0,tz1XJz1CNVDTRjAtGWBd7wCyp4BYd88kDinw
tz1UGsZ8zF9TE5zwtWokF4y5w13sAwWWV8vr,4.0,50.0,21.0,0.0,7.8999999999999995,0.0,tz1UGsZ8zF9TE5zwtWokF4y5w13sAwWWV8vr
tz1XBXdjW4p4o6o4VRCrvJ3gQiuszbJJdSPN,4.0,50.0,0.0,0.0,0.0,0.0,tz1XBXdjW4p4o6o4VRCrvJ3gQiuszbJJdSPN
tz1NvMU6YDUQSsfEpKaTHh46oGAFGCrxyx5w,4.0,50.0,0.0,0.0,0.0,0.0,tz1NvMU6YDUQSsfEpKaTHh46oGAFGCrxyx5w
tz1NRt1Td9kqw6TvsLEh5EDTLq3BmB8gFPah,4.0,50.0,7.0,0.0,7.0,0.0,tz1NRt1Td9kqw6TvsLEh5EDTLq3BmB8gFPah
tz1c1RQKY46WTLJ5NRQKtxTAvNPrm7zcp5UX,4.0,50.0,10.0,0.0,23.0,0.0,tz1c1RQKY46WTLJ5NRQKtxTAvNPrm7zcp5UX
tz1Vm2NZdxhb9WuVbwu8rqJAW2DRHXiaVtzc,4.0,50.0,8.0,0.0,80.0,0.0,tz1Vm2NZdxhb9WuVbwu8rqJAW2DRHXiaVtzc
tz1bpjGkf1vxexU7uGArLBETBmPtbFXq8sLs,4.0,50.0,13.0,0.0,0.18,0.0,tz1bpjGkf1vxexU7uGArLBETBmPtbFXq8sLs
tz1e47VNwcknpKiNCZeL2ubFXVWB9WpbPS9M,4.0,50.0,2.0,0.0,5.0,0.0,tz1e47VNwcknpKiNCZeL2ubFXVWB9WpbPS9M
tz1br355n4DpUfLJjXTZgZnqh288F5LrdeUH,4.0,50.0,1.0,0.0,3.0,0.0,tz1br355n4DpUfLJjXTZgZnqh288F5LrdeUH
tz1ZPtHC2uChrHsXi9j4db6WmsQ3SEtiRq6S,4.0,50.0,0.0,0.0,0.0,0.0,tz1ZPtHC2uChrHsXi9j4db6WmsQ3SEtiRq6S
tz1g7YDfw8g7QFMz2HhdUmrGEVFEUqbnnygG,4.0,50.0,0.0,0.0,0.0,0.0,tz1g7YDfw8g7QFMz2HhdUmrGEVFEUqbnnygG
tz1R5JrQoUQzaZRnjmMBnjNcxUdbtW4cNEXq,4.0,50.0,0.0,0.0,0.0,0.0,tz1R5JrQoUQzaZRnjmMBnjNcxUdbtW4cNEXq
tz1fPHLa9GpXxigLvwR6u9zHnqp9bE1vNJd9,4.0,50.0,0.0,0.0,0.0,0.0,tz1fPHLa9GpXxigLvwR6u9zHnqp9bE1vNJd9
tz1NmsTUhxD3Y8VXLHqPXEdomUgssjn5TUXV,4.0,50.0,5.0,0.0,5.0,0.0,tz1NmsTUhxD3Y8VXLHqPXEdomUgssjn5TUXV
tz1h9UsNRDbL4Wixn8bGo2vN4e7gzJUfnrpx,4.0,50.0,25.0,0.0,4.3200000000000065,0.0,tz1h9UsNRDbL4Wixn8bGo2vN4e7gzJUfnrpx
tz1XHiXj7kBP6cCpTKhXrhF9158LTvqzMYgx,4.0,50.0,4.0,0.0,4.5,0.0,tz1XHiXj7kBP6cCpTKhXrhF9158LTvqzMYgx
tz1PgqLJb6roXgoG15SCRkkEosJHNocuMeSa,4.0,50.0,1.0,0.0,1.0,0.0,tz1PgqLJb6roXgoG15SCRkkEosJHNocuMeSa
tz1cJMfYDaM7tdNrnJ8hURvNWfpVDwEqsDrc,4.0,50.0,0.0,0.0,0.0,0.0,tz1cJMfYDaM7tdNrnJ8hURvNWfpVDwEqsDrc
tz1dnS4vsX7pNwDWPC9dukJHpNxN5WumXgpH,4.0,50.0,44.0,3.0,68.5,9.64,tz1dnS4vsX7pNwDWPC9dukJHpNxN5WumXgpH
tz1L4W9jSmK7LvfexCR5LufP6VKGdWMTL2Vx,4.0,50.0,0.0,0.0,0.0,0.0,tz1L4W9jSmK7LvfexCR5LufP6VKGdWMTL2Vx
tz1LUs7BwgLfTLwhSS4fwtiWmXuBe6Qd7orf,4.0,50.0,2.0,0.0,4.0,0.0,tz1LUs7BwgLfTLwhSS4fwtiWmXuBe6Qd7orf
tz1NMSYHgD5AQZq8c7Lf2Mc313vd9vo3UYJ7,4.0,50.0,15.0,0.0,16.5,0.0,tz1NMSYHgD5AQZq8c7Lf2Mc313vd9vo3UYJ7
tz1bLSiHfJhgsY1i5fQHXatEnKeq74Vck79c,4.0,50.0,1.0,0.0,2.5,0.0,tz1bLSiHfJhgsY1i5fQHXatEnKeq74Vck79c
tz1MLw7yi6rDwfgaYAMiG7r1YqCbfFVMoMdi,4.0,50.0,1.0,0.0,0.9,0.0,tz1MLw7yi6rDwfgaYAMiG7r1YqCbfFVMoMdi
tz1Sdw6UgsNECCaeh9bM5aHL9kDVfmAV74BE,3.0,50.0,3.0,0.0,3.5999999999999996,0.0,tz1Sdw6UgsNECCaeh9bM5aHL9kDVfmAV74BE
tz1WdKa2BxQZH5Tjh2JUwjxGFfwP5FmapU95,3.0,50.0,0.0,0.0,0.0,0.0,tz1WdKa2BxQZH5Tjh2JUwjxGFfwP5FmapU95
tz1Kqex91cqJ2sFpMEw7mz8LQaroLF9eZEoL,3.0,50.0,13.0,0.0,58.0,0.0,tz1Kqex91cqJ2sFpMEw7mz8LQaroLF9eZEoL
tz1dZwX28Xqf1eZiX4LwgwAGRm9AAgbSmM5A,3.0,50.0,4.0,0.0,4.0,0.0,tz1dZwX28Xqf1eZiX4LwgwAGRm9AAgbSmM5A
tz1VLeENJ3cV63ZYnU449BkXR74um9NHz3Qf,3.0,50.0,5.0,0.0,27.0,0.0,tz1VLeENJ3cV63ZYnU449BkXR74um9NHz3Qf
tz1QuF7PbVm8qUeNHRVJyqwrWWwAaVA26XVT,3.0,50.0,0.0,0.0,0.0,0.0,tz1QuF7PbVm8qUeNHRVJyqwrWWwAaVA26XVT
tz1T2QF3U4Gkg4VvgWE1YzRw1H3QiwuHVfwr,3.0,50.0,3.0,0.0,3.0,0.0,tz1T2QF3U4Gkg4VvgWE1YzRw1H3QiwuHVfwr
tz1iwAx5PzB5nvTcCcJwpxcpHrBmyBfgD43Y,3.0,50.0,0.0,0.0,0.0,0.0,tz1iwAx5PzB5nvTcCcJwpxcpHrBmyBfgD43Y
tz1fE1hdwjyrX4VXKaWnNTBD8hjXTaJ2bFMB,3.0,50.0,16.0,0.0,3.4000000000000012,0.0,tz1fE1hdwjyrX4VXKaWnNTBD8hjXTaJ2bFMB
tz1XzmfNXzXXUWEvKgqSCcr1Jd6fYKSQyvFG,3.0,50.0,0.0,0.0,0.0,0.0,tz1XzmfNXzXXUWEvKgqSCcr1Jd6fYKSQyvFG
tz1PkpUP4ZPQcevXeaYyV4JmMkiN9fKWmbmc,3.0,50.0,9.0,0.0,1.56,0.0,tz1PkpUP4ZPQcevXeaYyV4JmMkiN9fKWmbmc
tz1NbMLLR4yyyiMsPehYarFrVUd6yWWSZEVE,3.0,50.0,7.0,0.0,10.0,0.0,tz1NbMLLR4yyyiMsPehYarFrVUd6yWWSZEVE
tz1XRSt585sfoUUsKVuLjqwwrM6YYt8M9nzF,3.0,50.0,2.0,0.0,3.0,0.0,tz1XRSt585sfoUUsKVuLjqwwrM6YYt8M9nzF
tz1YtEizVqbuVW2StfFRL7PsZguFwqQbyUrh,3.0,50.0,6.0,0.0,10.0,0.0,tz1YtEizVqbuVW2StfFRL7PsZguFwqQbyUrh
tz1aALcxNZbNFu2ujyFCgmJZzwZyb5mZjnss,3.0,50.0,0.0,0.0,0.0,0.0,tz1aALcxNZbNFu2ujyFCgmJZzwZyb5mZjnss
tz1WAwUXPV47pogN7CJQNNPBf9AwceKqPFvw,3.0,50.0,3.0,0.0,2.5,0.0,tz1WAwUXPV47pogN7CJQNNPBf9AwceKqPFvw
tz1PK6Gf6ipnc1zaRP7dgWDQttdd4Y2YyvK7,3.0,50.0,1.0,0.0,1.0,0.0,tz1PK6Gf6ipnc1zaRP7dgWDQttdd4Y2YyvK7
tz1gC2VWUrmquuMD5mQjjDUJapPTxcS8xTH9,3.0,50.0,2.0,0.0,2.0,0.0,tz1gC2VWUrmquuMD5mQjjDUJapPTxcS8xTH9
tz1WxBa1hbrXMdG7AL9PKUBaAiAK4nTQcCbn,3.0,50.0,0.0,0.0,0.0,0.0,tz1WxBa1hbrXMdG7AL9PKUBaAiAK4nTQcCbn
tz1Rb8GJhMvsFJQSe9ewrJH5WsFpDZCUSNcW,3.0,50.0,2.0,0.0,9.0,0.0,tz1Rb8GJhMvsFJQSe9ewrJH5WsFpDZCUSNcW
tz1YV8BXJXsSybX287xbts9SJFVbVaEvtuGp,3.0,50.0,24.0,0.0,2.400000000000001,0.0,tz1YV8BXJXsSybX287xbts9SJFVbVaEvtuGp
tz1h3rvv5awwjZJrpoXbSHui7jmjkNKNT6tu,3.0,50.0,23.0,3.0,10.0,4.904,tz1h3rvv5awwjZJrpoXbSHui7jmjkNKNT6tu
tz1PJLdEN44mPhmzEvWVHfu6XykscG4oAypZ,3.0,50.0,14.0,2.0,9.0,5.0,tz1PJLdEN44mPhmzEvWVHfu6XykscG4oAypZ
tz1gW41VxAgE9PAg9LsdVAwQ6wEQPcnpu1Eg,3.0,50.0,2.0,0.0,2.0,0.0,tz1gW41VxAgE9PAg9LsdVAwQ6wEQPcnpu1Eg
tz1PQqa4AvUM8eKkrWkcakUS3xA85qCByh3n,3.0,50.0,22.0,0.0,33.0,0.0,tz1PQqa4AvUM8eKkrWkcakUS3xA85qCByh3n
tz2Khn4yMYv1qdf4Dn4FqSm4u9c3knemUQbR,3.0,50.0,11.0,0.0,14.899999999999999,0.0,tz2Khn4yMYv1qdf4Dn4FqSm4u9c3knemUQbR
tz1S92ehZFMWk4bYLJYSwXzwJxv6JkV37SNo,3.0,50.0,0.0,0.0,0.0,0.0,tz1S92ehZFMWk4bYLJYSwXzwJxv6JkV37SNo
tz1PUrFnAVcL7oSKZBU8t4z7vv4kBzEhzCqZ,3.0,50.0,2.0,0.0,2.0,0.0,tz1PUrFnAVcL7oSKZBU8t4z7vv4kBzEhzCqZ
tz1TXzctAPoBbdBCpe69mqWdYQb4CTf25ZJw,3.0,50.0,0.0,0.0,0.0,0.0,tz1TXzctAPoBbdBCpe69mqWdYQb4CTf25ZJw
tz1SFcgXhGeJ8xb35L6cbKUWHN6gYko1SDVT,3.0,50.0,0.0,0.0,0.0,0.0,tz1SFcgXhGeJ8xb35L6cbKUWHN6gYko1SDVT
tz1XEQEQickzt4EodaAEjbi3Uz6g6iyP6NEb,3.0,50.0,0.0,0.0,0.0,0.0,tz1XEQEQickzt4EodaAEjbi3Uz6g6iyP6NEb
tz1LFk1dSA5aedvg3jqwLPi341uuCBx328Yg,3.0,50.0,0.0,0.0,0.0,0.0,tz1LFk1dSA5aedvg3jqwLPi341uuCBx328Yg
tz1ZXm2RMVvVCjpV51mvm5PaEXwvfDzbYPSW,3.0,50.0,13.0,0.0,10.199999999999998,0.0,tz1ZXm2RMVvVCjpV51mvm5PaEXwvfDzbYPSW
tz1MXRQn9rQzJXhMBHwgjtNpdVD5r6MCcXfV,3.0,50.0,6.0,0.0,6.0,0.0,tz1MXRQn9rQzJXhMBHwgjtNpdVD5r6MCcXfV
tz1VJcMyAVTAWjgHv29zpePmB1ZvhDSNMD8A,3.0,50.0,0.0,0.0,0.0,0.0,tz1VJcMyAVTAWjgHv29zpePmB1ZvhDSNMD8A
tz1UNsCevBDBji2H5p53PRBKetCWfbWvde3N,3.0,50.0,0.0,0.0,0.0,0.0,tz1UNsCevBDBji2H5p53PRBKetCWfbWvde3N
tz1VZny7fs8eo78CZdGFT3EjqdogwZ4Pep3V,3.0,50.0,0.0,0.0,0.0,0.0,tz1VZny7fs8eo78CZdGFT3EjqdogwZ4Pep3V
tz1dyuYZaW35MKyUMm22ckhVHStVpT9mPedM,3.0,50.0,3.0,0.0,0.9,0.0,tz1dyuYZaW35MKyUMm22ckhVHStVpT9mPedM
tz2NPzaskPtZyirWomtLjzeyo2FMHUJaBFjB,3.0,50.0,3.0,0.0,1.5,0.0,tz2NPzaskPtZyirWomtLjzeyo2FMHUJaBFjB
tz1WuidUB62YJKTo9wj9K7QTEnJAbUArGqkS,3.0,50.0,20.0,0.0,12.000000000000004,0.0,tz1WuidUB62YJKTo9wj9K7QTEnJAbUArGqkS
tz1aykEGo166C9SdiLvF2czXtuYFkKpZX8Nd,3.0,50.0,20.0,0.0,0.0,0.0,tz1aykEGo166C9SdiLvF2czXtuYFkKpZX8Nd
tz1aA52de3i7KHumyNBSYYywWGE6oEHLcnz7,3.0,50.0,6.0,0.0,4.4,0.0,tz1aA52de3i7KHumyNBSYYywWGE6oEHLcnz7
tz1fJ8s6ikwjsnXGSYJpjLDpJ46DyDd34s59,3.0,50.0,1.0,0.0,1.0,0.0,tz1fJ8s6ikwjsnXGSYJpjLDpJ46DyDd34s59
tz1aezT7a98gekTJoHy5KpxcBPs2AWQwaUAM,3.0,50.0,0.0,0.0,0.0,0.0,tz1aezT7a98gekTJoHy5KpxcBPs2AWQwaUAM
tz2MoJKkxnFjbfHGKTa33yxv4MdSf33VMces,3.0,50.0,1.0,0.0,0.5,0.0,tz2MoJKkxnFjbfHGKTa33yxv4MdSf33VMces
tz1MqBqiYBcpt9G4yYnmPq11KzYFqJqfugEx,3.0,50.0,2.0,0.0,0.2,0.0,tz1MqBqiYBcpt9G4yYnmPq11KzYFqJqfugEx
tz2TNNmQ6ef1Ysd8Xehn8QRiRK2XJjJuHFYp,3.0,50.0,0.0,0.0,0.0,0.0,tz2TNNmQ6ef1Ysd8Xehn8QRiRK2XJjJuHFYp
tz1fbfq8pAXhfUuviixpNfnj93L2oYx7z7j1,2.0,50.0,0.0,0.0,0.0,0.0,tz1fbfq8pAXhfUuviixpNfnj93L2oYx7z7j1
tz1YeKKZhVVKtppG5rpYkwwP7oEV3zihG8dA,2.0,50.0,2.0,0.0,1.6,0.0,tz1YeKKZhVVKtppG5rpYkwwP7oEV3zihG8dA
tz1emeYV1WvZT7k6oRAdtUa8J58xHPRzkYFK,2.0,50.0,0.0,0.0,0.0,0.0,tz1emeYV1WvZT7k6oRAdtUa8J58xHPRzkYFK
tz1N6ev3Vgbmd2kxmSMhqwW3xzbCegVztrRZ,2.0,50.0,0.0,0.0,0.0,0.0,tz1N6ev3Vgbmd2kxmSMhqwW3xzbCegVztrRZ
tz1NfKsLaaiauDD6yhYM4yn1zosyoEF8EWmC,2.0,50.0,14.0,0.0,66.0,0.0,tz1NfKsLaaiauDD6yhYM4yn1zosyoEF8EWmC
tz1e2rfGAZaNRvxHtVsEdP78gPvs9dNV1sEj,2.0,50.0,38.0,2.0,15.0,7.220000000000001,tz1e2rfGAZaNRvxHtVsEdP78gPvs9dNV1sEj
tz1bnBiUW7MW2QNM3DLPksHHpvxsDLLqwMRn,2.0,50.0,0.0,0.0,0.0,0.0,tz1bnBiUW7MW2QNM3DLPksHHpvxsDLLqwMRn
tz1UEZQB6TA1CCWF9HjDhELhKzcu4np7ZJgp,2.0,50.0,6.0,0.0,18.0,0.0,tz1UEZQB6TA1CCWF9HjDhELhKzcu4np7ZJgp
tz1UAbQUKZPxgrRjt2uk8n9Bo6ytE2WkAZTm,2.0,50.0,7.0,0.0,14.0,0.0,tz1UAbQUKZPxgrRjt2uk8n9Bo6ytE2WkAZTm
tz1drbNMeAZk2QAx8BPkksWs2jGC3aghdsBX,2.0,50.0,0.0,0.0,0.0,0.0,tz1drbNMeAZk2QAx8BPkksWs2jGC3aghdsBX
tz1aUaxuNiarMH6AfqB9pkAyUgg17iegs8FW,2.0,50.0,1.0,0.0,0.3,0.0,tz1aUaxuNiarMH6AfqB9pkAyUgg17iegs8FW
tz1XAwTD1cPXKeRLnafuWjYqgzyXNFcccoL3,2.0,50.0,3.0,0.0,3.0,0.0,tz1XAwTD1cPXKeRLnafuWjYqgzyXNFcccoL3
tz1gjYzDtcHYxDr5ryqm4HHnWbeajweet3oe,2.0,50.0,2.0,0.0,0.2,0.0,tz1gjYzDtcHYxDr5ryqm4HHnWbeajweet3oe
tz1L417iMVj3fLcxwhVmzR1WPwde5xfntoK1,2.0,50.0,1.0,0.0,0.5,0.0,tz1L417iMVj3fLcxwhVmzR1WPwde5xfntoK1
tz1hLYtvyCZj9xXd1CeteMKwCUVFPTa7t21C,2.0,50.0,0.0,0.0,0.0,0.0,tz1hLYtvyCZj9xXd1CeteMKwCUVFPTa7t21C
tz2VxCGoGorhAqkxbxRcFxBF1hMmQo5LcpeL,2.0,50.0,0.0,0.0,0.0,0.0,tz2VxCGoGorhAqkxbxRcFxBF1hMmQo5LcpeL
tz1eYfTnCEXwDe71jEG19hRp2oZQanJnNjWt,2.0,50.0,0.0,0.0,0.0,0.0,tz1eYfTnCEXwDe71jEG19hRp2oZQanJnNjWt
tz1MqHkfHciBmkvQJNhqQC8HHHj5bDG1LudU,2.0,50.0,1.0,0.0,2.0,0.0,tz1MqHkfHciBmkvQJNhqQC8HHHj5bDG1LudU
tz1UPthfUtEpE1p17D4tXHyfSCj96Zpg6EWD,2.0,50.0,1.0,0.0,5.0,0.0,tz1UPthfUtEpE1p17D4tXHyfSCj96Zpg6EWD
tz1SbtZA7kV6YBz6whxdPHgE1WqXUMN8tyc8,2.0,50.0,11.0,0.0,11.0,0.0,tz1SbtZA7kV6YBz6whxdPHgE1WqXUMN8tyc8
